ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
002431.SZ,棕榈股份,棕榈,False,0.2,-0.05371900826446285,2.29,2.42,0,strict
600123.SH,兰花科创,兰花,False,0.2,0.002780352177942813,10.82,10.79,0,strict
600186.SH,莲花健康,莲花,False,0.2,-0.08216432865731471,4.58,4.99,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,-0.01553398058252431,5.07,5.15,0,strict
600873.SH,梅花生物,梅花,False,0.2,-0.00978473581213335,10.12,10.22,0,strict
002431.SZ,棕榈股份,棕榈,False,0.2,-0.05371900826446285,2.29,2.42,0,extended
600123.SH,兰花科创,兰花,False,0.2,0.002780352177942813,10.82,10.79,0,extended
600186.SH,莲花健康,莲花,False,0.2,-0.08216432865731471,4.58,4.99,0,extended
600510.SH,黑牡丹,牡丹,False,0.2,-0.01553398058252431,5.07,5.15,0,extended
600873.SH,梅花生物,梅花,False,0.2,-0.00978473581213335,10.12,10.22,0,extended
