ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
002431.SZ,棕榈股份,棕榈,False,0.2,-0.006968641114982632,2.85,2.87,0,strict
600123.SH,兰花科创,兰花,False,0.2,0.0007942811755359269,12.6,12.59,0,strict
600186.SH,莲花健康,莲花,False,0.2,-0.0074906367041198685,2.65,2.67,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,-0.005961251862891204,6.67,6.71,0,strict
600873.SH,梅花生物,梅花,False,0.2,0.0052631578947368585,9.55,9.5,0,strict
000812.SZ,陕西金叶,金叶,False,0.07142857142857142,-0.013793103448275779,5.72,5.8,0,extended
002431.SZ,棕榈股份,棕榈,False,0.07142857142857142,-0.006968641114982632,2.85,2.87,0,extended
300132.SZ,青松股份,青松,False,0.07142857142857142,0.0016181229773464256,6.19,6.18,0,extended
600123.SH,兰花科创,兰花,False,0.07142857142857142,0.0007942811755359269,12.6,12.59,0,extended
600186.SH,莲花健康,莲花,False,0.07142857142857142,-0.0074906367041198685,2.65,2.67,0,extended
600425.SH,青松建化,青松,False,0.07142857142857142,0.013953488372093092,4.36,4.3,0,extended
600493.SH,凤竹纺织,凤竹,False,0.07142857142857142,0.012367491166077826,5.73,5.66,0,extended
600510.SH,黑牡丹,牡丹,False,0.07142857142857142,-0.005961251862891204,6.67,6.71,0,extended
600873.SH,梅花生物,梅花,False,0.07142857142857142,0.0052631578947368585,9.55,9.5,0,extended
603102.SH,百合股份,百合,False,0.07142857142857142,0.002498296615943696,44.14,44.03,0,extended
603313.SH,梦百合,百合,False,0.07142857142857142,0.01036757775683328,10.72,10.61,0,extended
603615.SH,茶花股份,茶花,False,0.07142857142857142,-0.00990099009900991,8.0,8.08,0,extended
603823.SH,百合花,百合,False,0.07142857142857142,0.010565568676196513,16.26,16.09,0,extended
603866.SH,桃李面包,桃李,False,0.07142857142857142,-0.038115038115038136,13.88,14.43,0,extended
