ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
002431.SZ,棕榈股份,棕榈,False,0.2,0.0037878787878786735,2.65,2.64,0,strict
600123.SH,兰花科创,兰花,False,0.2,0.020408163265306145,9.0,8.82,0,strict
600186.SH,莲花控股,莲花,False,0.2,-0.03460207612456756,5.58,5.78,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,-0.00564971751412402,5.28,5.31,0,strict
600873.SH,梅花生物,梅花,False,0.2,-0.008341056533827662,10.7,10.79,0,strict
000812.SZ,陕西金叶,金叶,False,0.07142857142857142,-0.01795332136445238,5.47,5.57,0,extended
002431.SZ,棕榈股份,棕榈,False,0.07142857142857142,0.0037878787878786735,2.65,2.64,0,extended
300132.SZ,青松股份,青松,False,0.07142857142857142,0.012048192771084487,5.88,5.81,0,extended
600123.SH,兰花科创,兰花,False,0.07142857142857142,0.020408163265306145,9.0,8.82,0,extended
600186.SH,莲花控股,莲花,False,0.07142857142857142,-0.03460207612456756,5.58,5.78,0,extended
600425.SH,青松建化,青松,False,0.07142857142857142,-0.016393442622950727,4.2,4.27,0,extended
600493.SH,凤竹纺织,凤竹,False,0.07142857142857142,0.026186579378068675,6.27,6.11,0,extended
600510.SH,黑牡丹,牡丹,False,0.07142857142857142,-0.00564971751412402,5.28,5.31,0,extended
600873.SH,梅花生物,梅花,False,0.07142857142857142,-0.008341056533827662,10.7,10.79,0,extended
603102.SH,百合股份,百合,False,0.07142857142857142,0.02289683560586564,39.76,38.87,0,extended
603313.SH,梦百合,百合,False,0.07142857142857142,-0.017789072426937724,7.73,7.87,0,extended
603615.SH,茶花股份,茶花,False,0.07142857142857142,0.03542364767831496,21.63,20.89,0,extended
603823.SH,百合花,百合,False,0.07142857142857142,-0.007744433688286589,10.25,10.33,0,extended
603866.SH,桃李面包,桃李,False,0.07142857142857142,0.02384105960264904,7.73,7.55,0,extended
