ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
002431.SZ,棕榈股份,棕榈,False,0.2,-0.007407407407407418,2.68,2.7,0,strict
600123.SH,兰花科创,兰花,False,0.2,0.033550792171481936,11.09,10.73,0,strict
600186.SH,莲花健康,莲花,False,0.2,0.0298013245033113,3.11,3.02,0,strict
600510.SH,黑牡丹,牡丹,False,0.2,-0.018741633199464314,7.33,7.47,0,strict
600873.SH,梅花生物,梅花,False,0.2,0.03624382207578236,6.29,6.07,0,strict
000812.SZ,陕西金叶,金叶,False,0.07692307692307693,0.0031446540880502027,3.19,3.18,0,extended
002431.SZ,棕榈股份,棕榈,False,0.07692307692307693,-0.007407407407407418,2.68,2.7,0,extended
300132.SZ,青松股份,青松,False,0.07692307692307693,-0.004119464469619083,9.67,9.71,0,extended
600123.SH,兰花科创,兰花,False,0.07692307692307693,0.033550792171481936,11.09,10.73,0,extended
600186.SH,莲花健康,莲花,False,0.07692307692307693,0.0298013245033113,3.11,3.02,0,extended
600425.SH,青松建化,青松,False,0.07692307692307693,0.023188405797101463,3.53,3.45,0,extended
600493.SH,凤竹纺织,凤竹,False,0.07692307692307693,-0.029209621993127155,5.65,5.82,0,extended
600510.SH,黑牡丹,牡丹,False,0.07692307692307693,-0.018741633199464314,7.33,7.47,0,extended
600873.SH,梅花生物,梅花,False,0.07692307692307693,0.03624382207578236,6.29,6.07,0,extended
603313.SH,梦百合,百合,False,0.07692307692307693,0.004587155963302836,15.33,15.26,0,extended
603615.SH,茶花股份,茶花,False,0.07692307692307693,0.01666666666666683,7.93,7.8,0,extended
603823.SH,百合花,百合,False,0.07692307692307693,0.02103786816269282,14.56,14.26,0,extended
603866.SH,桃李面包,桃李,False,0.07692307692307693,-0.004587155963302947,32.55,32.7,0,extended
