ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
600123.SH,兰花科创,兰花,False,0.25,-0.006821282401091366,7.28,7.33,0,strict
600186.SH,莲花控股,莲花,False,0.25,-0.10000000000000009,11.61,12.9,0,strict
600510.SH,黑牡丹,牡丹,False,0.25,-0.02874432677760974,6.42,6.61,0,strict
600873.SH,梅花生物,梅花,False,0.25,-0.0064102564102562765,7.75,7.8,0,strict
000812.SZ,陕西金叶,金叶,False,0.08333333333333333,-0.01671309192200554,3.53,3.59,0,extended
600123.SH,兰花科创,兰花,False,0.08333333333333333,-0.006821282401091366,7.28,7.33,0,extended
600186.SH,莲花控股,莲花,False,0.08333333333333333,-0.10000000000000009,11.61,12.9,0,extended
600425.SH,青松建化,青松,False,0.08333333333333333,-0.008287292817679592,3.59,3.62,0,extended
600493.SH,凤竹纺织,凤竹,False,0.08333333333333333,-0.022950819672131195,5.96,6.1,0,extended
600510.SH,黑牡丹,牡丹,False,0.08333333333333333,-0.02874432677760974,6.42,6.61,0,extended
600873.SH,梅花生物,梅花,False,0.08333333333333333,-0.0064102564102562765,7.75,7.8,0,extended
603102.SH,百合股份,百合,False,0.08333333333333333,0.09999999999999987,45.76,41.6,0,extended
603313.SH,梦百合,百合,False,0.08333333333333333,-0.020866773675762618,6.1,6.23,0,extended
603615.SH,茶花股份,茶花,False,0.08333333333333333,-0.023188405797101352,16.85,17.25,0,extended
603823.SH,百合花,百合,False,0.08333333333333333,-0.030616996507566885,83.27,85.9,0,extended
603866.SH,桃李面包,桃李,False,0.08333333333333333,-0.014018691588785215,4.22,4.28,0,extended
