ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.030985915492957927,3.66,3.55,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.0074906367041198685,2.69,2.67,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.01724137931034475,14.75,14.5,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.02461662631154149,24.17,24.78,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.011035207566999494,19.24,19.03,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.002012747400201187,29.75,29.81,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.007918552036199178,8.77,8.84,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.017521090201167988,15.68,15.41,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.010570824524312794,4.78,4.73,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.01813880126182965,12.45,12.68,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,0.012928611579539062,18.02,17.79,0,strict
000050.SZ,深天马A,马,False,0.006211180124223602,0.019920318725099362,7.68,7.53,0,extended
000572.SZ,海马汽车,海马,False,0.006211180124223602,0.030985915492957927,3.66,3.55,0,extended
000593.SZ,德龙汇能,龙,False,0.006211180124223602,0.001980198019801982,5.06,5.05,0,extended
000677.SZ,恒天海龙,龙,False,0.006211180124223602,0.0,2.72,2.72,0,extended
000712.SZ,锦龙股份,龙,False,0.006211180124223602,-0.010837438423645485,10.04,10.15,0,extended
000735.SZ,罗牛山,牛,False,0.006211180124223602,0.015521064301552201,4.58,4.51,0,extended
000766.SZ,通化金马,马,False,0.006211180124223602,0.022905364677516582,16.97,16.59,0,extended
000863.SZ,三湘印象,象,False,0.006211180124223602,0.006896551724137945,2.92,2.9,0,extended
000910.SZ,大亚圣象,象,False,0.006211180124223602,0.011695906432748648,6.92,6.84,0,extended
000935.SZ,四川双马,马,False,0.006211180124223602,-0.02307185234014497,14.82,15.17,0,extended
000955.SZ,欣龙控股,龙,False,0.006211180124223602,0.025171624713959062,4.48,4.37,0,extended
001283.SZ,豪鹏科技,鹏,False,0.006211180124223602,-0.010646792653713044,37.17,37.57,0,extended
001289.SZ,龙源电力,龙,False,0.006211180124223602,0.0016657412548584105,18.04,18.01,0,extended
