ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.10000000000000009,6.05,5.5,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.007389162561576512,4.09,4.06,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.009036144578313143,23.03,23.24,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.001064395955295394,18.81,18.79,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.004451639012545527,24.82,24.71,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.004329004329004182,34.5,34.65,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.0997782705099779,14.88,13.53,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.006549118387909392,19.98,19.85,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.0031201248049924635,6.39,6.41,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.009358288770053402,15.1,14.96,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.004830917874396157,18.54,18.63,0,strict
000050.SZ,深天马A,马,False,0.00625,-0.002803738317757043,10.67,10.7,0,extended
000572.SZ,海马汽车,海马,False,0.00625,0.10000000000000009,6.05,5.5,0,extended
000593.SZ,德龙汇能,龙,False,0.00625,-0.010638297872340718,8.37,8.46,0,extended
000677.SZ,恒天海龙,龙,False,0.00625,-0.0030674846625766694,3.25,3.26,0,extended
000712.SZ,锦龙股份,龙,False,0.00625,0.004435994930291454,15.85,15.78,0,extended
000735.SZ,罗牛山,牛,False,0.00625,0.0,5.72,5.72,0,extended
000766.SZ,通化金马,马,False,0.00625,0.02945205479452051,15.03,14.6,0,extended
000863.SZ,三湘印象,象,False,0.00625,0.0,,,5,extended
000910.SZ,大亚圣象,象,False,0.00625,0.012360939431396822,8.19,8.09,0,extended
000935.SZ,四川双马,马,False,0.00625,0.0,15.56,15.56,0,extended
000955.SZ,欣龙控股,龙,False,0.00625,0.009980039920159722,5.06,5.01,0,extended
001283.SZ,豪鹏科技,鹏,False,0.00625,0.00843425605536341,46.63,46.24,0,extended
001289.SZ,龙源电力,龙,False,0.00625,-0.0015075376884420288,19.87,19.9,0,extended
001317.SZ,三羊马,马,False,0.00625,0.05394736842105252,40.05,38.0,0,extended
001979.SZ,招商蛇口,蛇,False,0.00625,0.0018552875695734272,10.8,10.78,0,extended
002029.SZ,七匹狼,狼,False,0.00625,-0.006644518272425071,5.98,6.02,0,extended
002043.SZ,兔宝宝,兔,False,0.00625,0.0010384215991692258,9.64,9.63,0,extended
002047.SZ,宝鹰股份,鹰,False,0.00625,0.007168458781361853,2.81,2.79,0,extended
002068.SZ,黑猫股份,猫,False,0.00625,0.039215686274509665,11.66,11.22,0,extended
002084.SZ,海鸥住工,海鸥,False,0.00625,0.007389162561576512,4.09,4.06,0,extended
002154.SZ,报喜鸟,鸟,False,0.00625,0.003372681281618828,5.95,5.93,0,extended
002210.SZ,飞马国际,马,False,0.00625,0.015625,1.95,1.92,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.00625,0.011267605633802802,32.31,31.95,0,extended
002276.SZ,万马股份,马,False,0.00625,0.019607843137254832,10.92,10.71,0,extended
002312.SZ,川发龙蟒,龙,False,0.00625,-0.0040322580645162365,7.41,7.44,0,extended
002337.SZ,赛象科技,象,False,0.00625,0.013071895424836777,6.2,6.12,0,extended
002395.SZ,双象股份,象,False,0.00625,0.004336513443191858,11.58,11.53,0,extended
002442.SZ,龙星化工,龙,False,0.00625,0.017825311942958777,5.71,5.61,0,extended
002457.SZ,青龙管业,龙,False,0.00625,0.0020554984583760483,9.75,9.73,0,extended
002490.SZ,山东墨龙,龙,False,0.00625,-0.006369426751592355,4.68,4.71,0,extended
002536.SZ,飞龙股份,龙,False,0.00625,0.014150943396226356,15.05,14.84,0,extended
002563.SZ,森马服饰,马,False,0.00625,0.008143322475570258,6.19,6.14,0,extended
002601.SZ,龙佰集团,龙,False,0.00625,-0.009518477043673035,17.69,17.86,0,extended
002658.SZ,雪迪龙,龙,False,0.00625,0.005917159763313862,8.5,8.45,0,extended
002668.SZ,奥马电器,马,False,0.00625,0.0013386880856762762,7.48,7.47,0,extended
002671.SZ,龙泉股份,龙,False,0.00625,0.0073260073260073,5.5,5.46,0,extended
002682.SZ,龙洲股份,龙,False,0.00625,0.01109350237717921,6.38,6.31,0,extended
002726.SZ,龙大美食,龙,False,0.00625,-0.003973509933774766,7.52,7.55,0,extended
002748.SZ,世龙实业,龙,False,0.00625,-0.0009990009990009652,10.0,10.01,0,extended
002783.SZ,凯龙股份,龙,False,0.00625,0.020703933747411973,9.86,9.66,0,extended
002864.SZ,盘龙药业,龙,False,0.00625,0.08034640365648293,44.91,41.57,0,extended
002882.SZ,金龙羽,龙,False,0.00625,0.0148606811145513,16.39,16.15,0,extended
002931.SZ,锋龙股份,龙,False,0.00625,-0.019066403681788247,14.92,15.21,0,extended
002938.SZ,鹏鼎控股,鹏,False,0.00625,0.018063918480778263,21.98,21.59,0,extended
002959.SZ,小熊电器,熊,False,0.00625,0.024225151407196277,57.5,56.14,0,extended
002960.SZ,青鸟消防,鸟,False,0.00625,0.006870705808869282,16.12,16.01,0,extended
003011.SZ,海象新材,海象,False,0.00625,-0.009036144578313143,23.03,23.24,0,extended
003012.SZ,东鹏控股,鹏,False,0.00625,-0.006681514476614692,8.92,8.98,0,extended
003040.SZ,楚天龙,龙,False,0.00625,-0.025388601036269498,18.81,19.3,0,extended
300032.SZ,金龙机电,龙,False,0.00625,-0.005934718100890302,6.7,6.74,0,extended
300054.SZ,鼎龙股份,龙,False,0.00625,0.015833333333333144,24.38,24.0,0,extended
300063.SZ,天龙集团,龙,False,0.00625,0.01902173913043459,7.5,7.36,0,extended
300105.SZ,龙源技术,龙,False,0.00625,-0.013024602026049159,6.82,6.91,0,extended
300171.SZ,东富龙,龙,False,0.00625,0.011046817464492209,19.22,19.01,0,extended
300350.SZ,华鹏飞,鹏,False,0.00625,0.0,5.39,5.39,0,extended
300375.SZ,鹏翎股份,鹏,False,0.00625,0.04594180704441042,6.83,6.53,0,extended
300438.SZ,鹏辉能源,鹏,False,0.00625,0.013247172859450762,31.36,30.95,0,extended
300459.SZ,汤姆猫,猫,False,0.00625,0.0038610038610038533,5.2,5.18,0,extended
300589.SZ,江龙船艇,龙,False,0.00625,0.0043290043290045155,13.92,13.86,0,extended
300591.SZ,万里马,马,False,0.00625,0.014965986394557707,7.46,7.35,0,extended
300650.SZ,太龙股份,龙,False,0.00625,-0.014521452145214497,14.93,15.15,0,extended
300664.SZ,鹏鹞环保,鹏,False,0.00625,0.003539823008849474,5.67,5.65,0,extended
300665.SZ,飞鹿股份,鹿,False,0.00625,0.0033594624860024958,8.96,8.93,0,extended
300688.SZ,创业黑马,马,False,0.00625,0.004784688995215225,31.5,31.35,0,extended
300698.SZ,万马科技,马,False,0.00625,-0.011539405843358663,40.26,40.73,0,extended
300756.SZ,金马游乐,马,False,0.00625,0.010514018691588634,17.3,17.12,0,extended
300759.SZ,康龙化成,龙,False,0.00625,0.00944788898730442,34.19,33.87,0,extended
300783.SZ,三只松鼠,松鼠,False,0.00625,0.001064395955295394,18.81,18.79,0,extended
300835.SZ,龙磁科技,龙,False,0.00625,0.006729475100942128,29.92,29.72,0,extended
300883.SZ,龙利得,龙,False,0.00625,0.008462623413258097,7.15,7.09,0,extended
300895.SZ,铜牛信息,牛,False,0.00625,-0.010998307952622688,35.07,35.46,0,extended
300898.SZ,熊猫乳品,熊猫,False,0.00625,0.004451639012545527,24.82,24.71,0,extended
300912.SZ,凯龙高科,龙,False,0.00625,0.015625,20.15,19.84,0,extended
300913.SZ,兆龙互连,龙,False,0.00625,0.012881965248651817,33.81,33.38,0,extended
300945.SZ,曼卡龙,龙,False,0.00625,0.014608233731739695,15.28,15.06,0,extended
300993.SZ,玉马遮阳,马,False,0.00625,-0.006756756756756688,11.76,11.84,0,extended
300999.SZ,金龙鱼,金龙鱼,False,0.00625,-0.004329004329004182,34.5,34.65,0,extended
301048.SZ,金鹰重工,鹰,False,0.00625,0.0,10.71,10.71,0,extended
301131.SZ,聚赛龙,龙,False,0.00625,0.014827018121911006,49.28,48.56,0,extended
301151.SZ,冠龙节能,龙,False,0.00625,-0.001820664542558026,21.93,21.97,0,extended
301178.SZ,天亿马,马,False,0.00625,-0.0028208744710861433,35.35,35.45,0,extended
301227.SZ,森鹰窗业,鹰,False,0.00625,0.0016611295681061566,30.15,30.1,0,extended
301308.SZ,江波龙,龙,False,0.00625,-0.024705882352941244,99.48,102.0,0,extended
301357.SZ,北方长龙,龙,False,0.00625,0.018267317778983605,56.3,55.29,0,extended
301382.SZ,蜂助手,蜂,False,0.00625,0.009215500945179533,42.71,42.32,0,extended
301533.SZ,威马农机,马,False,0.00625,0.008930849706557886,39.54,39.19,0,extended
600057.SH,厦门象屿,象,False,0.00625,0.0030864197530864335,6.5,6.48,0,extended
600059.SH,古越龙山,龙,False,0.00625,0.0010309278350515427,9.71,9.7,0,extended
600062.SH,华润双鹤,鹤,False,0.00625,-0.003376477208778872,17.71,17.77,0,extended
600125.SH,铁龙物流,龙,False,0.00625,0.006644518272425293,6.06,6.02,0,extended
600159.SH,大龙地产,龙,False,0.00625,-0.020895522388059806,3.28,3.35,0,extended
600173.SH,卧龙地产,龙,False,0.00625,-0.006036217303822755,4.94,4.97,0,extended
600222.SH,太龙药业,龙,False,0.00625,0.03125,6.6,6.4,0,extended
600232.SH,金鹰股份,鹰,False,0.00625,0.0034246575342467,5.86,5.84,0,extended
600352.SH,浙江龙盛,龙,False,0.00625,-0.003389830508474412,8.82,8.85,0,extended
600375.SH,汉马科技,马,False,0.00625,0.009493670886076,6.38,6.32,0,extended
600388.SH,龙净环保,龙,False,0.00625,-0.025982678214523713,14.62,15.01,0,extended
600490.SH,鹏欣资源,鹏,False,0.00625,0.0066006600660066805,3.05,3.03,0,extended
600567.SH,山鹰国际,鹰,False,0.00625,-0.0046948356807512415,2.12,2.13,0,extended
600580.SH,卧龙电驱,龙,False,0.00625,0.01861252115059231,12.04,11.82,0,extended
600592.SH,龙溪股份,龙,False,0.00625,-0.0008873114463175957,11.26,11.27,0,extended
600630.SH,龙头股份,龙,False,0.00625,-0.03193832599118962,8.79,9.08,0,extended
600686.SH,金龙汽车,龙,False,0.00625,0.043749999999999956,8.35,8.0,0,extended
600722.SH,金牛化工,牛,False,0.00625,-0.004106776180698213,4.85,4.87,0,extended
600769.SH,祥龙电业,龙,False,0.00625,0.01611170784103111,9.46,9.31,0,extended
600775.SH,南京熊猫,熊猫,False,0.00625,0.0997782705099779,14.88,13.53,0,extended
600810.SH,神马股份,马,False,0.00625,0.0025510204081631294,7.86,7.84,0,extended
600853.SH,龙建股份,龙,False,0.00625,-0.007025761124121677,4.24,4.27,0,extended
600993.SH,马应龙,龙,False,0.00625,0.07421074210742096,26.2,24.39,0,extended
