ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.013011152416356975,5.45,5.38,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.014285714285714457,4.14,4.2,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.022056074766355183,26.16,26.75,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.0062771607918880035,20.58,20.71,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,-0.0026109660574411553,19.1,19.15,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,0.008811568007230042,44.65,44.26,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,0.051587301587301626,10.6,10.08,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.001612903225806317,12.42,12.4,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.007005253940455369,5.67,5.71,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.0022522522522523403,13.29,13.32,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,0.03714057507987212,25.97,25.04,0,strict
000050.SZ,深天马A,马,False,0.006578947368421052,0.007625272331154731,9.25,9.18,0,extended
000572.SZ,海马汽车,海马,False,0.006578947368421052,0.013011152416356975,5.45,5.38,0,extended
000593.SZ,德龙汇能,龙,False,0.006578947368421052,0.09999999999999987,9.68,8.8,0,extended
000677.SZ,恒天海龙,龙,False,0.006578947368421052,0.012500000000000178,3.24,3.2,0,extended
000712.SZ,锦龙股份,龙,False,0.006578947368421052,0.007686932215233977,14.42,14.31,0,extended
000735.SZ,罗牛山,牛,False,0.006578947368421052,-0.0028530670470755526,6.99,7.01,0,extended
000766.SZ,通化金马,马,False,0.006578947368421052,0.008146639511201537,4.95,4.91,0,extended
000863.SZ,三湘印象,象,False,0.006578947368421052,0.015463917525773141,3.94,3.88,0,extended
000910.SZ,大亚圣象,象,False,0.006578947368421052,0.006734006734006703,8.97,8.91,0,extended
000935.SZ,四川双马,马,False,0.006578947368421052,-0.0419675090252708,21.23,22.16,0,extended
000955.SZ,欣龙控股,龙,False,0.006578947368421052,-0.01684210526315799,4.67,4.75,0,extended
001289.SZ,龙源电力,龙,False,0.006578947368421052,0.0213776722090262,21.5,21.05,0,extended
001317.SZ,三羊马,马,False,0.006578947368421052,0.04832535885167477,43.82,41.8,0,extended
001979.SZ,招商蛇口,蛇,False,0.006578947368421052,0.005390835579514919,14.92,14.84,0,extended
002029.SZ,七匹狼,狼,False,0.006578947368421052,-0.0017889087656528524,5.58,5.59,0,extended
002043.SZ,兔宝宝,兔,False,0.006578947368421052,0.008130081300812941,8.68,8.61,0,extended
002047.SZ,宝鹰股份,鹰,False,0.006578947368421052,0.0393873085339167,4.75,4.57,0,extended
002068.SZ,黑猫股份,猫,False,0.006578947368421052,0.10030769230769221,17.88,16.25,0,extended
002084.SZ,海鸥住工,海鸥,False,0.006578947368421052,-0.014285714285714457,4.14,4.2,0,extended
002154.SZ,报喜鸟,鸟,False,0.006578947368421052,0.01055408970976246,3.83,3.79,0,extended
002210.SZ,飞马国际,马,False,0.006578947368421052,-0.011450381679389388,2.59,2.62,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.006578947368421052,0.0,28.68,28.68,0,extended
002276.SZ,万马股份,马,False,0.006578947368421052,0.02378490175801451,9.9,9.67,0,extended
002312.SZ,川发龙蟒,龙,False,0.006578947368421052,0.020391517128874437,12.51,12.26,0,extended
002337.SZ,赛象科技,象,False,0.006578947368421052,0.012882447665056196,6.29,6.21,0,extended
002395.SZ,双象股份,象,False,0.006578947368421052,0.022346368715083775,10.98,10.74,0,extended
002442.SZ,龙星化工,龙,False,0.006578947368421052,0.10052910052910069,6.24,5.67,0,extended
002457.SZ,青龙管业,龙,False,0.006578947368421052,-0.0011061946902655162,9.03,9.04,0,extended
002490.SZ,山东墨龙,龙,False,0.006578947368421052,0.01982378854625555,4.63,4.54,0,extended
002536.SZ,飞龙股份,龙,False,0.006578947368421052,0.0687960687960687,8.7,8.14,0,extended
002563.SZ,森马服饰,马,False,0.006578947368421052,0.005847953216374435,5.16,5.13,0,extended
002601.SZ,龙佰集团,龙,False,0.006578947368421052,0.026193247962747357,17.63,17.18,0,extended
002658.SZ,雪迪龙,龙,False,0.006578947368421052,0.016706443914080937,8.52,8.38,0,extended
002664.SZ,长鹰信质,鹰,False,0.006578947368421052,0.017618040873854657,14.44,14.19,0,extended
002671.SZ,龙泉股份,龙,False,0.006578947368421052,0.008368200836819994,4.82,4.78,0,extended
002682.SZ,龙洲股份,龙,False,0.006578947368421052,0.012500000000000178,4.86,4.8,0,extended
002726.SZ,龙大美食,龙,False,0.006578947368421052,0.0033149171270718814,9.08,9.05,0,extended
002748.SZ,世龙实业,龙,False,0.006578947368421052,0.029118773946360088,13.43,13.05,0,extended
002783.SZ,凯龙股份,龙,False,0.006578947368421052,0.06700507614213191,10.51,9.85,0,extended
002864.SZ,盘龙药业,龙,False,0.006578947368421052,0.027372262773722733,33.78,32.88,0,extended
002882.SZ,金龙羽,龙,False,0.006578947368421052,0.04230769230769238,10.84,10.4,0,extended
002931.SZ,锋龙股份,龙,False,0.006578947368421052,0.0,11.18,11.18,0,extended
002938.SZ,鹏鼎控股,鹏,False,0.006578947368421052,-0.002407980736154225,29.0,29.07,0,extended
002959.SZ,小熊电器,熊,False,0.006578947368421052,0.008325266214908034,52.08,51.65,0,extended
002960.SZ,青鸟消防,鸟,False,0.006578947368421052,0.03983618763961294,27.93,26.86,0,extended
