ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.031609195402298784,3.59,3.48,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.0034843205574912606,2.88,2.87,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.005972130059721303,15.16,15.07,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.01546822742474907,24.29,23.92,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,-0.002089864158829613,19.1,19.14,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.004878048780487698,30.6,30.75,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.037444933920704804,8.74,9.08,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.00470746469401484,14.94,14.87,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,-0.006048387096774355,4.93,4.96,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.014028056112224463,14.76,14.97,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.0005170630816960786,19.33,19.34,0,strict
000050.SZ,深天马A,马,False,0.006369426751592357,-0.0013333333333332975,7.49,7.5,0,extended
000572.SZ,海马汽车,海马,False,0.006369426751592357,0.031609195402298784,3.59,3.48,0,extended
000593.SZ,德龙汇能,龙,False,0.006369426751592357,0.007246376811594235,5.56,5.52,0,extended
000677.SZ,恒天海龙,龙,False,0.006369426751592357,-0.003731343283582267,2.67,2.68,0,extended
000712.SZ,锦龙股份,龙,False,0.006369426751592357,-0.00504032258064524,9.87,9.92,0,extended
000735.SZ,罗牛山,牛,False,0.006369426751592357,0.0,4.99,4.99,0,extended
000766.SZ,通化金马,马,False,0.006369426751592357,0.012101910828025586,15.89,15.7,0,extended
000863.SZ,三湘印象,象,False,0.006369426751592357,0.02168021680216814,3.77,3.69,0,extended
000910.SZ,大亚圣象,象,False,0.006369426751592357,-0.007204610951008661,6.89,6.94,0,extended
000935.SZ,四川双马,马,False,0.006369426751592357,0.001454545454545375,13.77,13.75,0,extended
000955.SZ,欣龙控股,龙,False,0.006369426751592357,0.0025445292620864812,3.94,3.93,0,extended
001283.SZ,豪鹏科技,鹏,False,0.006369426751592357,0.041198501872659055,47.26,45.39,0,extended
001289.SZ,龙源电力,龙,False,0.006369426751592357,-0.0052631578947369695,18.9,19.0,0,extended
001317.SZ,三羊马,马,False,0.006369426751592357,-0.001851166234727808,26.96,27.01,0,extended
001979.SZ,招商蛇口,蛇,False,0.006369426751592357,0.012024048096192397,10.1,9.98,0,extended
002029.SZ,七匹狼,狼,False,0.006369426751592357,-0.003502626970227629,5.69,5.71,0,extended
002043.SZ,兔宝宝,兔,False,0.006369426751592357,0.008424599831508228,11.97,11.87,0,extended
002047.SZ,宝鹰股份,鹰,False,0.006369426751592357,0.011299435028248705,1.79,1.77,0,extended
002068.SZ,黑猫股份,猫,False,0.006369426751592357,0.009911894273127775,9.17,9.08,0,extended
002084.SZ,海鸥住工,海鸥,False,0.006369426751592357,0.0034843205574912606,2.88,2.87,0,extended
002154.SZ,报喜鸟,鸟,False,0.006369426751592357,-0.01211072664359869,5.71,5.78,0,extended
002210.SZ,飞马国际,马,False,0.006369426751592357,0.019108280254777288,1.6,1.57,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.006369426751592357,-0.008986159218412393,38.6,38.95,0,extended
002276.SZ,万马股份,马,False,0.006369426751592357,-0.003516998827667095,8.5,8.53,0,extended
002312.SZ,川发龙蟒,龙,False,0.006369426751592357,0.003826530612244916,7.87,7.84,0,extended
002337.SZ,赛象科技,象,False,0.006369426751592357,-0.0048661800486619056,4.09,4.11,0,extended
002395.SZ,双象股份,象,False,0.006369426751592357,-0.03511705685618749,17.31,17.94,0,extended
002442.SZ,龙星化工,龙,False,0.006369426751592357,0.012345679012345734,4.92,4.86,0,extended
002457.SZ,青龙管业,龙,False,0.006369426751592357,-0.003708281829418847,8.06,8.09,0,extended
002536.SZ,飞龙股份,龙,False,0.006369426751592357,0.009442870632672351,10.69,10.59,0,extended
002563.SZ,森马服饰,马,False,0.006369426751592357,-0.004694835680751019,6.36,6.39,0,extended
002601.SZ,龙佰集团,龙,False,0.006369426751592357,0.007863089731729778,21.79,21.62,0,extended
002658.SZ,雪迪龙,龙,False,0.006369426751592357,0.012006861063464935,5.9,5.83,0,extended
002668.SZ,奥马电器,马,False,0.006369426751592357,-0.021596244131455444,10.42,10.65,0,extended
002671.SZ,龙泉股份,龙,False,0.006369426751592357,0.007692307692307887,3.93,3.9,0,extended
002682.SZ,龙洲股份,龙,False,0.006369426751592357,0.007425742574257432,4.07,4.04,0,extended
002726.SZ,龙大美食,龙,False,0.006369426751592357,0.0014880952380953438,6.73,6.72,0,extended
002783.SZ,凯龙股份,龙,False,0.006369426751592357,0.00498132004981322,8.07,8.03,0,extended
002864.SZ,盘龙药业,龙,False,0.006369426751592357,-0.012207527975584997,29.13,29.49,0,extended
002882.SZ,金龙羽,龙,False,0.006369426751592357,0.07289829512051726,18.25,17.01,0,extended
002931.SZ,锋龙股份,龙,False,0.006369426751592357,0.0,11.99,11.99,0,extended
002938.SZ,鹏鼎控股,鹏,False,0.006369426751592357,0.014804370814240242,28.79,28.37,0,extended
002959.SZ,小熊电器,熊,False,0.006369426751592357,-0.0022943297279581776,60.88,61.02,0,extended
002960.SZ,青鸟消防,鸟,False,0.006369426751592357,-0.007784854918612916,14.02,14.13,0,extended
003011.SZ,海象新材,海象,False,0.006369426751592357,0.005972130059721303,15.16,15.07,0,extended
003012.SZ,东鹏控股,鹏,False,0.006369426751592357,0.05441176470588238,7.17,6.8,0,extended
003040.SZ,楚天龙,龙,False,0.006369426751592357,0.05853658536585371,13.02,12.3,0,extended
300032.SZ,金龙机电,龙,False,0.006369426751592357,0.01412429378531077,3.59,3.54,0,extended
300054.SZ,鼎龙股份,龙,False,0.006369426751592357,-0.017070979335130354,21.88,22.26,0,extended
300063.SZ,天龙集团,龙,False,0.006369426751592357,0.004728132387706641,4.25,4.23,0,extended
300105.SZ,龙源技术,龙,False,0.006369426751592357,-0.009681881051175623,7.16,7.23,0,extended
300171.SZ,东富龙,龙,False,0.006369426751592357,0.007857142857142785,14.11,14.0,0,extended
300350.SZ,华鹏飞,鹏,False,0.006369426751592357,-0.0020366598778003286,4.9,4.91,0,extended
300375.SZ,鹏翎股份,鹏,False,0.006369426751592357,0.021791767554479424,4.22,4.13,0,extended
300438.SZ,鹏辉能源,鹏,False,0.006369426751592357,0.028327338129496393,22.87,22.24,0,extended
300459.SZ,汤姆猫,猫,False,0.006369426751592357,-0.040100250626566414,3.83,3.99,0,extended
300589.SZ,江龙船艇,龙,False,0.006369426751592357,-0.014863748967795187,11.93,12.11,0,extended
300591.SZ,万里马,马,False,0.006369426751592357,-0.0027247956403267937,3.66,3.67,0,extended
300650.SZ,太龙股份,龙,False,0.006369426751592357,-0.015878929744369774,9.3,9.45,0,extended
300664.SZ,鹏鹞环保,鹏,False,0.006369426751592357,0.012269938650306678,4.95,4.89,0,extended
300665.SZ,飞鹿股份,鹿,False,0.006369426751592357,0.020066889632106788,6.1,5.98,0,extended
300688.SZ,创业黑马,马,False,0.006369426751592357,-0.012629161882893314,25.8,26.13,0,extended
300698.SZ,万马科技,马,False,0.006369426751592357,0.006051873198847257,34.91,34.7,0,extended
300756.SZ,金马游乐,马,False,0.006369426751592357,0.030140656396517196,15.38,14.93,0,extended
300759.SZ,康龙化成,龙,False,0.006369426751592357,0.009661835748792313,20.9,20.7,0,extended
300783.SZ,三只松鼠,松鼠,False,0.006369426751592357,0.01546822742474907,24.29,23.92,0,extended
300835.SZ,龙磁科技,龙,False,0.006369426751592357,0.012851405622489986,25.22,24.9,0,extended
300883.SZ,龙利得,龙,False,0.006369426751592357,0.008264462809917328,4.88,4.84,0,extended
300895.SZ,铜牛信息,牛,False,0.006369426751592357,-0.00830039525691706,25.09,25.3,0,extended
300898.SZ,熊猫乳品,熊猫,False,0.006369426751592357,-0.002089864158829613,19.1,19.14,0,extended
300912.SZ,凯龙高科,龙,False,0.006369426751592357,0.033676333021515736,11.05,10.69,0,extended
300913.SZ,兆龙互连,龙,False,0.006369426751592357,-0.06543019062338984,36.28,38.82,0,extended
300945.SZ,曼卡龙,龙,False,0.006369426751592357,-0.017958412098298626,10.39,10.58,0,extended
300993.SZ,玉马遮阳,马,False,0.006369426751592357,-0.014782608695652177,11.33,11.5,0,extended
300999.SZ,金龙鱼,金龙鱼,False,0.006369426751592357,-0.004878048780487698,30.6,30.75,0,extended
301048.SZ,金鹰重工,鹰,False,0.006369426751592357,-0.010893246187363759,9.08,9.18,0,extended
301131.SZ,聚赛龙,龙,False,0.006369426751592357,0.020931971093944624,40.97,40.13,0,extended
301151.SZ,冠龙节能,龙,False,0.006369426751592357,0.01553398058252431,15.69,15.45,0,extended
301178.SZ,天亿马,马,False,0.006369426751592357,-0.042399639152007285,21.23,22.17,0,extended
301227.SZ,森鹰窗业,鹰,False,0.006369426751592357,0.01333333333333342,22.8,22.5,0,extended
301308.SZ,江波龙,龙,False,0.006369426751592357,-0.008177570093457986,84.9,85.6,0,extended
301357.SZ,北方长龙,龙,False,0.006369426751592357,0.06739926739926738,29.14,27.3,0,extended
301382.SZ,蜂助手,蜂,False,0.006369426751592357,0.019367588932806212,25.79,25.3,0,extended
301413.SZ,安培龙,龙,False,0.006369426751592357,0.014310344827586086,58.83,58.0,0,extended
301533.SZ,威马农机,马,False,0.006369426751592357,-0.0035714285714286698,27.9,28.0,0,extended
600057.SH,厦门象屿,象,False,0.006369426751592357,-0.0013440860215055972,7.43,7.44,0,extended
600059.SH,古越龙山,龙,False,0.006369426751592357,0.002317497103128563,8.65,8.63,0,extended
600062.SH,华润双鹤,鹤,False,0.006369426751592357,-0.002336448598130647,21.35,21.4,0,extended
600125.SH,铁龙物流,龙,False,0.006369426751592357,-0.0015698587127157548,6.36,6.37,0,extended
600159.SH,大龙地产,龙,False,0.006369426751592357,0.019685039370078705,2.59,2.54,0,extended
600173.SH,卧龙地产,龙,False,0.006369426751592357,-0.009579503114525267,4.13,4.17,0,extended
600222.SH,太龙药业,龙,False,0.006369426751592357,-0.0020920502092051096,4.77,4.78,0,extended
600232.SH,金鹰股份,鹰,False,0.006369426751592357,-0.0021276595744680327,4.69,4.7,0,extended
600352.SH,浙江龙盛,龙,False,0.006369426751592357,-0.003325942350332456,8.99,9.02,0,extended
600388.SH,龙净环保,龙,False,0.006369426751592357,-0.0016611295681062677,12.02,12.04,0,extended
600490.SH,鹏欣资源,鹏,False,0.006369426751592357,0.03144654088050314,3.28,3.18,0,extended
600567.SH,山鹰国际,鹰,False,0.006369426751592357,0.0,1.76,1.76,0,extended
600580.SH,卧龙电驱,龙,False,0.006369426751592357,0.007994186046511587,13.87,13.76,0,extended
600592.SH,龙溪股份,龙,False,0.006369426751592357,-0.008501594048884176,9.33,9.41,0,extended
600630.SH,龙头股份,龙,False,0.006369426751592357,-0.01446280991735538,9.54,9.68,0,extended
600686.SH,金龙汽车,龙,False,0.006369426751592357,-0.012330456226880337,8.01,8.11,0,extended
600722.SH,金牛化工,牛,False,0.006369426751592357,0.006802721088435382,4.44,4.41,0,extended
600769.SH,祥龙电业,龙,False,0.006369426751592357,-0.013623978201634857,7.24,7.34,0,extended
600775.SH,南京熊猫,熊猫,False,0.006369426751592357,-0.037444933920704804,8.74,9.08,0,extended
600810.SH,神马股份,马,False,0.006369426751592357,0.002808988764044784,7.14,7.12,0,extended
600853.SH,龙建股份,龙,False,0.006369426751592357,0.0,3.59,3.59,0,extended
600993.SH,马应龙,龙,False,0.006369426751592357,-0.014411247803163385,28.04,28.45,0,extended
601015.SH,陕西黑猫,猫,False,0.006369426751592357,0.011799410029498691,3.43,3.39,0,extended
601188.SH,龙江交通,龙,False,0.006369426751592357,-0.0029850746268657025,3.34,3.35,0,extended
601828.SH,美凯龙,龙,False,0.006369426751592357,-0.0031746031746030523,3.14,3.15,0,extended
603004.SH,鼎龙科技,龙,False,0.006369426751592357,0.02985074626865658,20.7,20.1,0,extended
603021.SH,山东华鹏,鹏,False,0.006369426751592357,0.008875739644970349,3.41,3.38,0,extended
603029.SH,天鹅股份,天鹅,False,0.006369426751592357,0.00470746469401484,14.94,14.87,0,extended
603051.SH,鹿山新材,鹿,False,0.006369426751592357,0.03164556962025311,26.08,25.28,0,extended
603073.SH,彩蝶实业,蝶,False,0.006369426751592357,0.0024721878862794533,16.22,16.18,0,extended
603116.SH,红蜻蜓,蜻蜓,False,0.006369426751592357,-0.006048387096774355,4.93,4.96,0,extended
603130.SH,云中马,马,False,0.006369426751592357,0.020731042007637868,18.71,18.33,0,extended
603158.SH,腾龙股份,龙,False,0.006369426751592357,0.012919896640826822,7.84,7.74,0,extended
603178.SH,圣龙股份,龙,False,0.006369426751592357,0.019327731092437128,24.26,23.8,0,extended
603181.SH,皇马科技,马,False,0.006369426751592357,-0.0018867924528300772,10.58,10.6,0,extended
