ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,-0.018255578093306246,4.84,4.93,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,-0.03846153846153855,3.5,3.64,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,-0.035939968404423484,24.41,25.32,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,-0.019597989949748595,19.51,19.9,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,-0.02975420439844767,22.5,23.19,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.02341137123745818,26.28,26.91,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.037630104083266724,12.02,12.49,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,-0.04103103629668603,18.23,19.01,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.025940337224383825,7.91,7.71,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,-0.0463215258855586,21.0,22.02,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.01191043353978083,20.74,20.99,0,strict
000050.SZ,深天马A,马,False,0.006369426751592357,0.03401360544217691,7.6,7.35,0,extended
000572.SZ,海马汽车,海马,False,0.006369426751592357,-0.018255578093306246,4.84,4.93,0,extended
000593.SZ,德龙汇能,龙,False,0.006369426751592357,-0.044417277913610276,23.45,24.54,0,extended
000712.SZ,锦龙股份,龙,False,0.006369426751592357,-0.05373406193078323,10.39,10.98,0,extended
000735.SZ,罗牛山,牛,False,0.006369426751592357,-0.024837322128338002,5.89,6.04,0,extended
000766.SZ,通化金马,马,False,0.006369426751592357,0.0004336513443190526,23.07,23.06,0,extended
000863.SZ,三湘印象,象,False,0.006369426751592357,-0.04107142857142865,5.37,5.6,0,extended
000910.SZ,大亚圣象,象,False,0.006369426751592357,-0.05329593267882193,6.75,7.13,0,extended
000935.SZ,四川双马,马,False,0.006369426751592357,-0.036447166921898866,31.46,32.65,0,extended
000955.SZ,欣龙控股,龙,False,0.006369426751592357,-0.032258064516129004,4.5,4.65,0,extended
001283.SZ,豪鹏科技,鹏,False,0.006369426751592357,-0.0072454392547548485,76.73,77.29,0,extended
001289.SZ,龙源电力,龙,False,0.006369426751592357,-0.01911935110081131,16.93,17.26,0,extended
001317.SZ,三羊马,马,False,0.006369426751592357,-0.03051317614424398,55.92,57.68,0,extended
001386.SZ,马可波罗,马,False,0.006369426751592357,-0.027088036117381642,17.24,17.72,0,extended
001979.SZ,招商蛇口,蛇,False,0.006369426751592357,-0.043624161073825385,8.55,8.94,0,extended
002029.SZ,七匹狼,狼,False,0.006369426751592357,-0.049902152641878694,9.71,10.22,0,extended
002043.SZ,兔宝宝,兔,False,0.006369426751592357,-0.03511338697878574,13.19,13.67,0,extended
002068.SZ,黑猫股份,猫,False,0.006369426751592357,-0.040191387559808556,10.03,10.45,0,extended
002084.SZ,海鸥住工,海鸥,False,0.006369426751592357,-0.03846153846153855,3.5,3.64,0,extended
002154.SZ,报喜鸟,鸟,False,0.006369426751592357,-0.02733485193621854,4.27,4.39,0,extended
002210.SZ,飞马国际,马,False,0.006369426751592357,-0.04895104895104885,2.72,2.86,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.006369426751592357,-0.011917659804983827,27.36,27.69,0,extended
002276.SZ,万马股份,马,False,0.006369426751592357,-0.018292682926829174,12.88,13.12,0,extended
