ts_code,name,keyword,forced,weight,ret,close,pre_close,susp_days,variant
000572.SZ,海马汽车,海马,False,0.09090909090909091,0.044247787610619316,3.54,3.39,0,strict
002084.SZ,海鸥住工,海鸥,False,0.09090909090909091,0.027999999999999803,2.57,2.5,0,strict
003011.SZ,海象新材,海象,False,0.09090909090909091,0.02675343456254531,14.2,13.83,0,strict
300783.SZ,三只松鼠,松鼠,False,0.09090909090909091,0.002457002457002311,24.48,24.42,0,strict
300898.SZ,熊猫乳品,熊猫,False,0.09090909090909091,0.014430785676109004,18.98,18.71,0,strict
300999.SZ,金龙鱼,金龙鱼,False,0.09090909090909091,-0.016371971185330625,30.04,30.54,0,strict
600775.SH,南京熊猫,熊猫,False,0.09090909090909091,-0.009216589861751223,8.6,8.68,0,strict
603029.SH,天鹅股份,天鹅,False,0.09090909090909091,0.02603471295060089,15.37,14.98,0,strict
603116.SH,红蜻蜓,蜻蜓,False,0.09090909090909091,0.01298701298701288,4.68,4.62,0,strict
603269.SH,海鸥股份,海鸥,False,0.09090909090909091,0.027966101694915313,12.13,11.8,0,strict
603733.SH,仙鹤股份,仙鹤,False,0.09090909090909091,-0.008933556672250154,17.75,17.91,0,strict
000050.SZ,深天马A,马,False,0.006211180124223602,0.003973509933774988,7.58,7.55,0,extended
000572.SZ,海马汽车,海马,False,0.006211180124223602,0.044247787610619316,3.54,3.39,0,extended
000593.SZ,德龙汇能,龙,False,0.006211180124223602,0.02985074626865658,4.83,4.69,0,extended
000677.SZ,恒天海龙,龙,False,0.006211180124223602,0.007633587786259444,2.64,2.62,0,extended
000712.SZ,锦龙股份,龙,False,0.006211180124223602,-0.02596153846153848,10.13,10.4,0,extended
000735.SZ,罗牛山,牛,False,0.006211180124223602,0.01342281879194629,4.53,4.47,0,extended
000766.SZ,通化金马,马,False,0.006211180124223602,0.003687768899815591,16.33,16.27,0,extended
000863.SZ,三湘印象,象,False,0.006211180124223602,0.0,2.93,2.93,0,extended
000910.SZ,大亚圣象,象,False,0.006211180124223602,-0.004373177842565634,6.83,6.86,0,extended
000935.SZ,四川双马,马,False,0.006211180124223602,-0.0033333333333334103,14.95,15.0,0,extended
000955.SZ,欣龙控股,龙,False,0.006211180124223602,-0.02267573696145131,4.31,4.41,0,extended
001283.SZ,豪鹏科技,鹏,False,0.006211180124223602,0.0499432463110101,37.0,35.24,0,extended
001289.SZ,龙源电力,龙,False,0.006211180124223602,-0.007242339832869038,17.82,17.95,0,extended
001317.SZ,三羊马,马,False,0.006211180124223602,0.03847695390781558,25.91,24.95,0,extended
001979.SZ,招商蛇口,蛇,False,0.006211180124223602,-0.011553273427471034,7.7,7.79,0,extended
002029.SZ,七匹狼,狼,False,0.006211180124223602,-0.0018518518518519933,5.39,5.4,0,extended
002043.SZ,兔宝宝,兔,False,0.006211180124223602,-0.006024096385542244,9.9,9.96,0,extended
002047.SZ,宝鹰股份,鹰,False,0.006211180124223602,-0.011173184357541999,1.77,1.79,0,extended
002068.SZ,黑猫股份,猫,False,0.006211180124223602,0.005945303210463715,8.46,8.41,0,extended
002084.SZ,海鸥住工,海鸥,False,0.006211180124223602,0.027999999999999803,2.57,2.5,0,extended
002154.SZ,报喜鸟,鸟,False,0.006211180124223602,-0.01559792027729634,5.68,5.77,0,extended
002210.SZ,飞马国际,马,False,0.006211180124223602,-0.006329113924050778,1.57,1.58,0,extended
002223.SZ,鱼跃医疗,鱼,False,0.006211180124223602,0.002680965147453085,37.4,37.3,0,extended
002276.SZ,万马股份,马,False,0.006211180124223602,0.0,8.32,8.32,0,extended
002312.SZ,川发龙蟒,龙,False,0.006211180124223602,-0.0542521994134898,6.45,6.82,0,extended
002337.SZ,赛象科技,象,False,0.006211180124223602,0.011467889908256756,4.41,4.36,0,extended
002395.SZ,双象股份,象,False,0.006211180124223602,0.004608294930875667,15.26,15.19,0,extended
002442.SZ,龙星化工,龙,False,0.006211180124223602,-0.0023419203747071515,4.26,4.27,0,extended
002457.SZ,青龙管业,龙,False,0.006211180124223602,0.037783375314861534,8.24,7.94,0,extended
