date,zoo_strict_ret,zoo_extended_ret,benchmark_ret,zoo_strict_nav,zoo_extended_nav,benchmark_nav
20220315,-0.043458193149637794,-0.043458193149637794,-0.047698945349952004,1.1377378227001136,1.1377378227001136,0.8332673868926811
20220316,0.018294035085079853,0.018294035085079853,0.04354392146992203,1.1585516383462118,1.1585516383462118,0.8695511165509832
20220317,-0.0019662128923748183,-0.0019662128923748183,0.02026049204052116,1.1562736791784134,1.1562736791784134,0.8871686500266907
20220318,-0.00012305511840582546,-0.00012305511840582546,0.006619385342789386,1.1561313937839126,1.1561313937839126,0.8930411611852596
20220321,0.013476511346495258,0.013476511346495258,-0.0014091122592766459,1.1717120116302808,1.1717120116302808,0.8917827659369948
20220322,0.025969477112227968,0.025969477112227968,-0.0009407337723422726,1.202140759898436,1.202140759898436,0.8909438357714851
20220323,-0.016866831045757216,-0.016866831045757216,0.00588512241054584,1.1818644548080108,1.1818644548080108,0.8961871493059215
20220324,-0.0014663664580051305,-0.0014663664580051305,-0.006318745611981869,1.180131408413572,1.180131408413572,0.8905243706887301
20220325,-0.009441037215536173,-0.009441037215536173,-0.018134715025907133,1.1689897438675163,1.1689897438675163,0.8743749650026648
20220328,0.005622073689811047,0.005622073689811047,-0.005996641880546827,1.1755618903501728,1.1755618903501728,0.8691316514682281
20220329,0.0053192339240271565,0.0053192339240271565,-0.004343629343629307,1.1818149790371169,1.1818149790371169,0.8653564657234337
20220330,0.004788201084582067,0.004788201084582067,0.029810954920019395,1.1874737468015177,1.1874737468015177,0.8911535683128623
20220331,-0.011389382220968459,-0.011389382220968459,-0.007295834313956084,1.1739491544218297,1.1739491544218297,0.8846518595301609
20220401,-0.009926405186988686,-0.009926405186988686,0.012091038406827792,1.1622960594461158,1.1622960594461158,0.8953482191404117
20220406,0.009433211132108446,0.009433211132108446,-0.0028109627547434624,1.1732602435728887,1.1732602435728887,0.8928314286438822
20220407,-0.01308348014698606,-0.01308348014698606,-0.012215175005872547,1.1579099164688549,1.1579099164688549,0.881925336492254
20220408,0.027177857750335967,0.027177857750335967,0.006658739595719165,1.1893794274663487,1.1893794274663487,0.8877978476508229
20220411,0.0013929809187129176,0.0013929809187129176,-0.031183557760453562,1.1910362103139192,1.1910362103139192,0.8601131521889971
20220412,0.005991643541438819,0.005991643541438819,0.01706900755913221,1.1981724747310665,1.1981724747310665,0.8747944300854201
20220413,-0.018116579009661973,-0.018116579009661973,-0.0076720210980580905,1.1764656884253988,1.1764656884253988,0.868082988761341
20220414,0.01957956797125069,0.01957956797125069,0.010630587098332756,1.1995003783377682,1.1995003783377682,0.8773112205819495
20220415,-0.028467832198519945,-0.028467832198519945,-0.00047812574707140065,1.1653532028451876,1.1653532028451876,0.8768917554991946
20220418,-0.013416691969201366,-0.013416691969201366,-0.0047835446065535026,1.1497180178872914,1.1497180178872914,0.8726971046716452
20220419,0.014891526950260262,0.014891526950260262,-0.006488824801730186,1.16683907473586,1.16683907473586,0.8670343260544537
20220420,-0.0284652544819592,-0.0284652544819592,-0.01693275278180939,1.1336247035340097,1.1336247035340097,0.8523530481580309
20220421,-0.036585673151037446,-0.036585673151037446,-0.01673228346456701,1.0921502806545726,1.0921502806545726,0.838091235344363
20220422,-0.011700437449760103,-0.011700437449760103,0.0025025025025025016,1.0793716446100359,1.0793716446100359,0.8401885607581377
20220425,-0.08197966518600001,-0.08197966518600001,-0.04817773339990006,0.990885118573643,0.990885118573643,0.7997101802722865
20220426,-0.030978755702488692,-0.030978755702488692,-0.007867820613690069,0.9601887305561186,0.9601887305561186,0.7934182040309624
20220427,0.0386270299345211,0.0386270299345211,0.02802008987575988,0.9972779693940996,0.9972779693940996,0.8156498534169739
20220428,-0.0016239468103674832,-0.0016239468103674832,0.006685523270763882,0.9956584430166523,0.9956584430166523,0.8211028994927883
20220429,0.05215282299358559,0.05215282299358559,0.025542784163473664,1.047584841557369,1.047584841557369,0.8420761536305349
20220505,0.023853125371604757,0.023853125371604757,-0.0037359900373598043,1.0725730141204297,1.0725730141204297,0.838930165509873
20220506,-0.025636126709303243,-0.025636126709303243,-0.024250000000000105,1.045076396425459,1.045076396425459,0.8185861089962585
20220509,0.04150657494957043,0.04150657494957043,-0.008198821419420965,1.0884539382017193,1.0884539382017193,0.8118746676721795
20220510,0.02007487367665848,0.02007487367665848,0.011624903125807329,1.1103045135139802,1.1103045135139802,0.8213126320341656
20220511,0.010039435178597471,0.010039435178597471,0.014044943820224809,1.121451343705908,1.121451343705908,0.8328479218099264
20220512,0.016237138094391423,0.016237138094391423,-0.0050365147318056636,1.1396605040398013,1.1396605040398013,0.828653270982377
20220513,0.036366278621002925,0.036366278621002925,0.007846114907618329,1.1811057154630653,1.1811057154630653,0.8351549797650785
20220516,0.02937701759861886,0.02937701759861886,-0.007785032646911216,1.215803078852053,1.215803078852053,0.8286532709823768
20220517,0.0024745584974082977,0.0024745584974082977,0.012401923563654771,1.2188116546920018,1.2188116546920018,0.8389301655098728
20220518,0.0037377067430480297,0.0037377067430480297,-0.0034999999999999476,1.2233672152322494,1.2233672152322494,0.8359939099305882
20220519,-0.011159390165034156,-0.011159390165034156,0.002257902659307476,1.2097151831623614,1.2097151831623614,0.8378815028029853
20220520,0.03421024861216711,0.03421024861216711,0.021026282853567002,1.2510998403282592,1.2510998403282592,0.8554990362786927
20220523,0.05508555626236129,0.05508555626236129,-0.007845060063741194,1.3200173709724927,1.3200173709724927,0.8487875949546136
20220524,-0.04838776540358128,-0.04838776540358128,-0.020261922411662914,1.2561446800972236,1.2561446800972236,0.8315895265616613
20220525,0.0014281375241783191,0.0014281375241783191,0.004287515762925853,1.2579386274506672,1.2579386274506672,0.8351549797650785
20220526,-0.00708361326195055,-0.00708361326195055,0.0025113008538422132,1.249027876706538,1.249027876706538,0.8372523051788531
20220527,-0.0028317006278382193,-0.0028317006278382193,0.0025050100200398884,1.2454910036838807,1.2454910036838807,0.8393496305926276
20220530,0.00341260479078569,0.00341260479078569,0.005747126436781658,1.2497413722499326,1.2497413722499326,0.8441734790443094
20220531,-0.013300408194189253,-0.013300408194189253,0.01590062111801238,1.2331193018618425,1.2331193018618425,0.8575963616924673
20220601,0.011851624595867706,0.011851624595867706,-0.0014673514306677848,1.2477337689094277,1.2477337689094277,0.8563379664442025
20220602,-0.008033589187742513,-0.008033589187742513,0.002694097477345281,1.2377099883943357,1.2377099883943357,0.8586450243993548
20220606,0.023806426231811284,0.023806426231811284,0.020029311187102827,1.2671754399294213,1.2671754399294213,0.8758430927923069
20220607,-0.012963761291635234,-0.012963761291635234,0.001436781609195581,1.2507480800115534,1.2507480800115534,0.8771014880405719
20220608,0.013648605535724445,0.013648605535724445,0.010043041606886627,1.267819047180196,1.267819047180196,0.8859102547784256
20220609,-0.002570539874199159,-0.002570539874199159,-0.008049242424242431,1.2645600677661502,1.2645600677661502,0.8787793483715917
20220610,0.0037156616886540404,0.0037156616886540404,0.013842482100238751,1.2692587451629505,1.2692587451629505,0.8909438357714848
20220613,-0.0011903485513378902,-0.0011903485513378902,-0.012241054613936209,1.2677478848543728,1.2677478848543728,0.8800377436198563
20220614,0.001707802252002843,0.001707802252002843,0.009532888465205058,1.269912947547099,1.269912947547099,0.8884270452749551
20220615,-0.013983854000116777,-0.013983854000116777,0.011567516525023525,1.2521546702957422,1.2521546702957422,0.898703939802451
20220616,-0.008920182814801393,-0.008920182814801393,-0.0063010501750291326,1.2409852217242967,1.2409852217242967,0.8930411611852594
20220617,-0.004536992044904134,-0.004536992044904134,0.014795678722404837,1.23535488164549,1.23535488164549,0.9062543112920399
20220620,-0.006229960073815991,-0.006229960073815991,0.004859986114325476,1.227658670055845,1.227658670055845,0.9106586946609668
20220621,-0.00949087300547365,-0.00949087300547365,-0.0004606172270842368,1.2160071175242761,1.2160071175242761,0.9102392295782119
20220622,-0.01607151659294927,-0.01607151659294927,-0.011520737327188946,1.1964640389578403,1.1964640389578403,0.8997526025093385
20220623,0.017909485679619804,0.017909485679619804,0.0174825174825175,1.2178920945297358,1.2178920945297358,0.9154825431126487
20220624,0.00048543345234893474,0.00048543345234893474,0.010996563573883122,1.2184833000937718,1.2184833000937718,0.9255497050987671
20220627,0.008776761926100718,0.008776761926100718,0.010876954452753163,1.2291776379296244,1.2291776379296244,0.9356168670848856
20220628,0.0145288995015335,0.0145288995015335,0.011656579242322218,1.2470362363006364,1.2470362363006364,0.9465229592365138
20220629,-0.00893098978537806,-0.00893098978537806,-0.01218701528916466,1.235898968412239,1.235898968412239,0.934987669460753
20220630,0.024701430592158197,0.024701430592158197,0.011215791834903621,1.2664274409993939,1.2664274409993939,0.9454742965296264
20220701,0.0033769579870320254,0.0033769579870320254,-0.0033274179236910673,1.2707041132612733,1.2707041132612733,0.9423283084089645
20220704,-0.001616255035073991,-0.001616255035073991,0.006231916314266339,1.2686503313401256,1.2686503313401256,0.9482008195675333
20220705,0.016185269637696786,0.016185269637696786,-0.0022119000221189067,1.2891837790288188,1.2891837790288188,0.9461034941537587
20220706,-0.02073289108766222,-0.02073289108766222,-0.013079139880292634,1.2624552721462334,1.2624552721462334,0.9337292742124881
20220707,0.01351852240622292,0.01351852240622292,0.003593890386343057,1.2795218020295964,1.2795218020295964,0.9370849948745275
20220708,0.0070948304281605225,0.0070948304281605225,-0.0008952551477169335,1.288599792244131,1.288599792244131,0.9362460647090177
20220711,-0.019255107561447955,-0.019255107561447955,-0.01702508960573479,1.2637876646408108,1.2637876646408108,0.9203063915643301
20220712,0.005485812433430307,0.005485812433430307,-0.008204193254329861,1.2707205667247132,1.2707205667247132,0.9127560200747414
20220713,0.007488766414243083,0.007488766414243083,0.0016084558823528106,1.2802366962266893,1.2802366962266893,0.9142241478643836
20220714,-0.018132312845418476,-0.018132312845418476,0.00022941041523272254,1.257023043934522,1.257023043934522,0.9144338804057609
20220715,-0.05456272776408464,-0.05456272776408464,-0.014908256880733939,1.1884364377951417,1.1884364377951417,0.9008012652162255
20220718,0.03088505070838311,0.03088505070838311,0.010710128055879009,1.2251413574401349,1.2251413574401349,0.9104489621195891
20220719,0.007289619478978697,0.007289619478978697,-0.005067956692006659,1.2340721717438328,1.2340721717438328,0.9058348462092847
20220720,-0.0019496875423763247,-0.0019496875423763247,0.002778420930771075,1.2316661166041905,1.2316661166041905,0.9083516367058143
20220721,-0.028041199940636842,-0.028041199940636842,-0.01039021011313801,1.1971287207683847,1.1971287207683847,0.8989136723438281
20220722,-0.0037813836175571063,-0.0037813836175571063,0.0006999533364442367,1.192601917835564,1.192601917835564,0.8995428699679605
20220725,-0.006388505689138308,-0.006388505689138308,-0.004196782466775462,1.1849829736985942,1.1849829736985942,0.8957676842231661
20220726,0.023848624174309996,0.023848624174309996,0.006789978927651763,1.2132431872912883,1.2132431872912883,0.9018499279231128
20220727,-0.005804088961382772,-0.005804088961382772,-0.005581395348837281,1.2062014159004582,1.2062014159004582,0.8968163469300535
20220728,0.0030879068743286573,0.0030879068743286573,0.0007015902712816935,1.209926053544442,1.209926053544442,0.897445544554186
20220729,-0.012696995168659853,-0.012696995168659853,-0.013788268286982985,1.1945636282881527,1.1945636282881527,0.8850713246129154
20220801,-0.008925552621776188,-0.008925552621776188,0.004265402843601995,1.1839014877638068,1.1839014877638068,0.8888465103577099
20220802,-0.04994731610474704,-0.04994731610474704,-0.016753185464842058,1.1247687859175877,1.1247687859175877,0.8739554999199095
20220803,-0.004838913402732014,-0.004838913402732014,-0.010799136069114423,1.1193261271644364,1.1193261271644364,0.8645175355579234
20220804,0.013604421919022594,0.013604421919022594,0.007520621057738763,1.1345539120633668,1.1345539120633668,0.8710192443406247
20220805,0.005712812521226315,0.005712812521226315,0.01565133638333749,1.1410354058582086,1.1410354058582086,0.8846518595301602
20220808,0.011652874470091482,0.011652874470091482,-0.0033191085822665833,1.1543317482086042,1.1543317482086042,0.8817156039508756
20220809,0.006928549152501035,0.006928549152501035,0.0016650808753568835,1.16232959246436,1.16232959246436,0.8831837317405179
20220810,-0.00941900385534078,-0.00941900385534078,-0.010686297791498434,1.1513816055517614,1.1513816055517614,0.8737457673785318
20220811,0.032714954760272266,0.032714954760272266,0.021123379740758397,1.1890490026891969,1.1890490026891969,0.8922022310197489
20220812,0.00817909602190059,0.00817909602190059,0.00023507287259039167,1.1987743486569369,1.1987743486569369,0.8924119635611263
20220815,-0.004821602610126818,-0.004821602610126818,-0.002350176263219539,1.1929943351284995,1.1929943351284995,0.8903146381473518
20220816,0.018282375760827658,0.018282375760827658,-0.002355712603062443,1.2148051058438576,1.2148051058438576,0.8882173127335771
20220817,-0.013207859328494442,-0.013207859328494442,0.009681227863046038,1.1987601308943352,1.1987601308943352,0.8968163469300533
20220818,-0.006224922473183328,-0.006224922473183328,-0.008652946679139295,1.191297942015575,1.191297942015575,0.889056242899087
20220819,0.01808632699416514,0.01808632699416514,-0.007077140835102691,1.2128441461423445,1.2128441461423445,0.8827642666577629
20220822,0.020399099726566654,0.020399099726566654,0.006414825374198241,1.2375850748322847,1.2375850748322847,0.8884270452749545
20220823,-0.010526095044344244,-0.010526095044344244,-0.003305004721435245,1.2245581367091383,1.2245581367091383,0.8854907896956701
