date,zoo_strict_ret,zoo_extended_ret,hs300_ret,zoo_strict_nav,zoo_extended_nav,hs300_nav
20240415,-0.05025273897782834,-0.037370294846382816,0.021070309098617734,0.8652788932465554,0.8535751987851875,1.063480167867458
20240416,-0.0712497801549396,-0.07035218618890399,-0.010696108246093017,0.8036279623300288,0.7935243174740212,1.0521050688743745
20240417,0.06602684406128724,0.06281769333369705,0.015461870711938497,0.8566889804820835,0.8433716847019355,1.0683725814246852
20240418,0.004073731598527974,-0.001520951449110714,0.0012337455261020036,0.8601789014519841,0.8420889573159491,1.069690681317228
20240419,-0.00812862209075335,-0.0014038390239886546,-0.007882762566818191,0.8531868322316415,0.840906799975999,1.0612585636564662
20240422,-0.0015058521458115592,-0.00663968288540714,-0.003037387617378151,0.8519020590095473,0.8353234454879759,1.0580351100363796
20240423,0.013486792747224802,0.007564460575932509,-0.006989597141468962,0.8633914855203432,0.8416422167595217,1.0506398708556954
20240424,0.014443979897517445,0.017695856804176055,0.004391332683764793,0.8758622947808866,0.8565357969076475,1.0552535800594505
20240425,0.0050079034881518325,0.005119617621459859,0.0024589238271151004,0.8802485286220605,0.8609209326669071,1.057848368231107
20240426,0.015620884776793837,0.014181642828087187,0.01529263404590453,0.893998789462608,0.8731302058372128,1.0740256562025225
20240429,0.03338115198554945,0.027783743530407946,0.011060499204775143,0.9238414989285565,0.8973890315448463,1.0859049161188588
20240430,-0.0032253624702626663,-0.004898681003362513,-0.00538591937266486,0.9208617752294411,0.8929930089433916,1.080056319794262
20240506,0.04053085033605098,0.02750968586834883,0.014838110247816116,0.9581850860214559,0.9175589661020559,1.09608231454122
20240507,0.012223226017708382,0.008490648414873762,0.0003091684309644016,0.9698971988946935,0.9253496366831434,1.0964211885906145
20240508,-0.009550817407187006,-0.017433459255067403,-0.007866695876772689,0.9606338878443081,0.9092175914953363,1.0877959765471226
20240509,0.009069461239029257,0.01330650556068658,0.009458839625650528,0.9693463196550101,0.9213161004324432,1.0980852642347096
20240510,-0.01257876087709891,-0.006386324638720054,0.0004682962024644688,0.9571531440929738,0.915432276720202,1.098599493393933
20240513,-0.012473851236856364,-0.01647845099616808,-0.0004327005179176613,0.9452137581626686,0.9003473708079576,1.0981241288241572
20240514,0.01432469369065576,0.012795273370191942,-0.0020862060746354993,0.9587536557205425,0.9118675615455789,1.0958332155959005
20240515,-0.011419145979405864,-0.005669727886064608,-0.008473917222903582,0.9478055077675805,0.9066975206034863,1.0865472156368325
20240516,0.007763573271895979,0.0048669794760815,0.003944588940286264,0.9551638652746407,0.9111103988272774,1.0908331977667325
20240517,0.008848090508269534,0.013852061497333623,0.01033150794569937,0.9636152416048193,0.9237311561026931,1.102103149616892
20240520,0.0003119248502608605,0.0039370286266154336,0.0035325740593397104,0.9639158171447658,0.9273679121075659,1.1059964106139453
20240521,-0.007929299771070687,-0.009018576099573848,-0.004010119528991218,0.9562726396765484,0.919004374019921,1.101561232808748
20240522,0.0021526521156513293,0.0016359405686019843,0.0022550426312928362,0.9583311619974877,0.9205078105581028,1.1040453003497113
20240523,-0.027557043924486324,-0.022514709310650895,-0.011578197131675738,0.9319223880721189,0.8997828447852034,1.0912624462199623
20240524,-0.008532580669833069,-0.012814796223495694,-0.011070457434454672,0.9239706851178701,0.8882523109838838,1.0791816717592653
20240527,-0.0009924130464093815,0.009565417786287403,0.009505132257740856,0.9230537245554592,0.8967488154380799,1.089439436279467
20240528,-0.00966809871367696,-0.011538244374764065,-0.007298578634438724,0.9141295500284299,0.8864019084627752,1.0814880768863229
20240529,-0.00034227409204015934,0.004228210498652376,0.00120523475132428,0.9138166671666869,0.8901498023181631,1.0827915238997292
20240530,-0.008699143722088515,-0.006382612282969716,-0.0053161979932986325,0.905867244643364,0.8844683212562041,1.0770351897732127
20240531,0.002128079826865702,0.00538925998927548,-0.004002824351285517,0.907795002452508,0.8892349509917319,1.072724007088397
20240603,-0.013045965261557697,-0.01660617201620016,0.0024647445796834866,0.8959519403858969,0.8744681624327458,1.0753679977703645
20240604,-0.006219033646643658,-0.005399679907459437,0.007502086451702361,0.8903799851228613,0.8697463142663447,1.0834355014570318
20240605,-0.01957721474135107,-0.020091588713397224,-0.005774252604924257,0.8729488249527101,0.8522717290351122,1.077179471190476
20240606,-0.0399568118471268,-0.03553668461322564,-0.0007088585002488212,0.8380685730019042,0.8219848173956229,1.0764159033660292
20240607,0.027217826921250812,0.020151743778127017,-0.005047288807162098,0.8608789783700097,0.8385492448252901,1.0709829214251185
20240611,-0.005176359334378372,0.003591428656540421,-0.008739843602651454,0.856422759434554,0.841560834613076,1.0616226981907522
20240612,0.01282669150544511,0.012726452434402366,0.0003515222134009566,0.8674078299680631,0.8522709185454352,1.0619958821514168
20240613,-0.006035308718909893,-0.006124491141398969,-0.005076545745808736,0.8621727559290061,0.8470511928547317,1.0566046114738146
20240614,0.007321382651177029,-0.000595952945218309,0.004368102531426388,0.8684850525865823,0.8465463902015993,1.0612199687519102
20240617,-0.011338815429663167,-0.003800031290120531,-0.0015062685705238277,0.8586374608718816,0.8433294874302947,1.059621486466567
20240618,0.010283602397225599,0.012898678906026117,0.002655846309084442,0.8674673471228516,0.8542073237006417,1.0624356782804258
20240619,-0.007820298924644814,-0.005055116161301734,-0.004749900312788657,0.8606834931609821,0.8498892064535003,1.0573892147198438
20240620,-0.0244306605754978,-0.022700761358481588,-0.007217090249263869,0.8396564268766324,0.8305960743966502,1.0497579413286124
20240621,0.007274763332263471,-0.00015400649820863742,-0.002187063632365094,0.8457647286625739,0.8304681572038065,1.0474620539123463
20240624,-0.030129361587709888,-0.036931366703091745,-0.005380905555003479,0.8202823773345679,0.799797833154872,1.041825759527794
20240625,0.003344556519639032,0.002847482302899013,-0.005438289383757455,0.8230258581076272,0.8020752433306775,1.036160009560029
20240626,0.023434447720087362,0.025293997685564343,0.006467071091048382,0.8423130145517305,0.8223629326791322,1.042860930003555
20240627,-0.018130757899508475,-0.019585872028668502,-0.007513020273629767,0.8270412412092879,0.8062562375185582,1.0350258946938617
20240628,0.0005283523577131012,0.004839004216616256,0.0021827572455193067,0.8274782103990068,0.8101577148515836,1.0372851049648049
20240701,0.009434684760211991,0.008928857160409656,0.004773927630611574,0.8352852064600659,0.8173914973648972,1.0422370289882181
20240702,0.002772116966780046,-0.0019077403225396378,-0.0018391788332452474,0.8376007147529941,0.8158321266460732,1.0403201687052785
20240703,-0.007911506240125911,-0.01165610710402948,-0.002411323947788535,0.8309740314714918,0.8063226999989783,1.037811619769112
20240704,-0.027124498589983136,-0.026146398121987477,-0.005082066276741126,0.8084342775265307,0.7852402656700092,1.0325373923346735
20240705,0.005009589514302001,0.011828073674982153,-0.004281225027662594,0.81248420140623,0.7945281453849166,1.0281168674086127
20240708,-0.032816390366885086,-0.030278379188602312,-0.00853966288265684,0.7858214026859562,0.7704711209229351,1.01933709595697
20240709,0.015157154864087934,0.01954680401345993,0.011185590848785232,0.797732219381982,0.7855313689216464,1.0307389836493337
20240710,-0.005163366085547996,-0.006758016421294736,-0.0031529056929898713,0.7936132358950762,0.7802227350310318,1.0274891608397991
20240711,0.0319132689500319,0.03121816764297609,0.0114329810881455,0.8189400285345008,0.8045798591720918,1.039236424983955
20240712,-0.0021800292198143056,-0.0021865511063498297,0.0012203557554433253,0.81715471534302,0.8028206041908723,1.0405046631364505
20240715,-0.024946324471746918,-0.011992297485398375,0.001107389255170732,0.796769708670455,0.793192940678008,1.041656906820363
20240716,0.0008717603440185402,0.0020287240400131967,0.006339020760523173,0.7974643009057891,0.7948021102651303,1.0482599915780395
20240717,-0.00525022876940899,-0.012303931858086313,0.0009435772586359192,0.793277430890597,0.7850229192597649,1.0492491058672304
20240718,0.006506082970066546,-0.0007147396229272024,0.005525328597038248,0.7984385596742524,0.7844618322744639,1.0550465519572954
20240719,-0.0015090596292696762,0.005507924336709901,0.005136311958399586,0.7972336682773957,0.7887825886916685,1.0604656001787818
20240722,-0.0009230124486469891,0.004228927953248106,-0.00680717541906295,0.7964978116770952,0.7921182934300222,1.0532468248124829
20240723,-0.017579727919994192,-0.016416848319256053,-0.021350954041720827,0.7824955968589411,0.7791142075558736,1.0307590002613232
20240724,-0.022885077089281506,-0.01921190443865551,-0.0063117356578267225,0.7645881248028008,0.7641459398535113,1.024253121924748
20240725,0.011429360713859088,0.007390612071297269,-0.005527729882539578,0.7733268782787052,0.7697934460608254,1.0185913273354001
20240726,0.027125236483420297,0.01680063049772957,0.0029481315938391095,0.7943035527310002,0.7827264613076672,1.021594268608728
20240729,0.0010181240898440504,-0.00014789971363633612,-0.005441333278150773,0.7951122523126843,0.7826106962881841,1.0160354337181792
20240730,-0.0009105573413774503,0.003606881140239012,-0.006299476633728096,0.7943882570141219,0.7854334800487753,1.0096349422444317
20240731,0.03365792999467761,0.03418828560492829,0.021577339061663592,0.8211257213572971,0.8122861041883556,1.0314201777217429
20240801,0.003252080786093524,-0.001455300401933493,-0.006629064644667171,0.8237960885386905,0.8111039838944453,1.0245828266878114
20240802,-0.015951031205179458,-0.010582724293220743,-0.01019946792098625,0.810655691423705,0.8025202940597574,1.0141326270146156
20240805,-0.029221931635336797,-0.02396719133646492,-0.01213553312191784,0.7869667662291248,0.7832861366206311,1.001825586929462
20240806,0.018755027094570383,0.016043354102477543,-0.00010217387175404102,0.8017263492522785,0.7958526734739975,1.0017232265304232
20240807,0.006704784395530067,-0.0035635411016201215,-0.00044568034814695956,0.8071017515682305,0.7930166197612386,1.0012767781740763
20240808,0.0013561274981577119,-0.0038312828983011193,0.0004333098208613162,0.8081962844473435,0.7899783487478788,1.0017106412354595
20240809,-0.013163432017995292,-0.005889962240070748,-0.0033831030433151277,0.7975576475998245,0.7853254061032803,0.9983217509165747
20240812,-0.00987435001549833,-0.005512475692058598,-0.001729755254143872,0.7896822842298864,0.7809963188917799,0.9965948986226006
20240813,0.008601477546716474,0.010342395397265428,0.0025634838701336093,0.7964747186667296,0.7890736916255675,0.9991496535702771
20240814,-0.008051476999904373,-0.0033110563869159977,-0.0075430281811941224,0.7900619207883791,0.7864610241391633,0.9916130395761661
20240815,0.005127309750491461,0.005989516044496229,0.009885687007970434,0.7941128129783293,0.7911715450616158,1.0014158157184383
20240816,-0.013520280753258134,-0.01001217428725114,0.0011014517559044812,0.7833761847971027,0.7832501976613452,1.002518826927052
20240819,-0.00629070497058647,-0.004807089574222895,0.003387609045101714,0.7784481963375605,0.7794850438021593,1.0059149687730349
20240820,-0.014121114100600745,-0.017012012971009738,-0.007228040948979109,0.7674556405356708,0.7662244341262889,0.9986441741875524
20240821,-0.0048693814066979035,-0.0013859046912190758,-0.003321147630479082,0.763718606309181,0.7651625200885066,0.9953275294547577
20240822,-0.010020788072592596,-0.012636272256590354,-0.002558770003326827,0.756065544008261,0.7554937181641295,0.9927807152289034
20240823,0.011459317844425615,-0.005384730727889713,0.004242144383038715,0.7647295393882702,0.7514255879252034,0.9969922343636008
20240826,0.010744430973725098,0.0120348563940746,-0.0008918635707814149,0.772946123137796,0.7604688869667163,0.99610305330942
20240827,-0.020520881614131205,-0.0162541429131953,-0.0056823201788112065,0.7570845872507835,0.7481081169969208,0.9904428768294243
20240828,-0.0018593240370235312,0.0026877833720299563,-0.005699333604369916,0.7556769216796482,0.7501188695542659,0.9847980124583016
20240829,0.010606557266872178,0.014706087476659519,-0.0026820057206223824,0.7636920522246969,0.7611501832678239,0.9821567785552309
20240830,0.01681204789596369,0.018221194774478398,0.013348186516736193,0.7765312795844653,0.7750192490097768,0.9952667904240629
20240902,-0.01395956857125382,-0.01576209907708009,-0.016987038995194936,0.7656912379393825,0.7628033188202406,0.9783601546445068
20240903,0.003137723729471974,0.010784751323378115,0.0025780005029079067,0.7680937655061137,0.7710299629223644,0.9808823676152053
20240904,-0.010853128372011618,-0.007362137722681328,-0.006495728239892196,0.7597575452673342,0.765353534147016,0.9745108223198748
20240905,0.009774311601823434,0.00873831997897391,0.0017197467446989911,0.7671836522566136,0.7720414382254311,0.9761867341342334
20240906,-0.013948965841758169,-0.016724156240596182,-0.008107447398330248,0.7564822336969308,0.7591296965883344,0.9682723515362923
20240909,-0.002134151653118971,-0.004022560987312769,-0.01188176802005425,0.7548677858873314,0.7560760510865275,0.9567675640751057
20240910,0.002886520300037564,0.0038008772813467842,0.0008780590347814421,0.7570467270751396,0.7589498033720726,0.9576076624789276
20240911,-0.009511068564117058,-0.005393325945087885,-0.0030119015373893943,0.7498464037476875,0.7548565397065267,0.9547234424880915
20240912,-0.002521004791427745,-0.003292322887606435,-0.004285826513225288,0.7479560373710048,0.7523713082439915,0.9506316634454783
20240913,-0.015516768638440143,-0.012425109637603408,-0.004169521036684776,0.7363501765873944,0.7430230122508727,0.9466679847266037
20240918,-0.009777929602422974,-0.006382195097878358,0.003723418903301967,0.7291501963979912,0.7382808944244744,0.9501928261960856
20240919,0.039261542065387275,0.026300364031917524,0.007891964522851236,0.7577777575058563,0.7576979507056477,0.9576917142702929
20240920,-0.0025253682165771478,-0.001521068843331735,0.0015688185210196437,0.755864089641822,0.7565454399601731,0.9591941587690671
20240923,-0.0009066718872508387,0.002038852782415033,0.0036594870738808627,0.7551787689211613,0.7580879247354594,0.9627043173944245
20240924,0.03652318115858178,0.0326868154340726,0.04331009197407876,0.7827602999055836,0.7828674048140866,1.0043991299246198
20240925,0.008800303902882474,0.010954761185179672,0.014804697860234306,0.7896488284278642,0.7914435302734862,1.019268955574236
20240926,0.04928489780889784,0.034071006588606546,0.04227135235789281,0.8285665902418473,0.8184088080079441,1.0623548327427759
20240927,0.04598622979634349,0.04689538945551655,0.044668600332991026,0.8666692438622817,0.8567884077933018,1.1098087361783844
20240930,0.10551754423407557,0.10620693385490886,0.08482622266273232,0.9581180541378329,0.9477852775474576,1.2039496191464976
20241008,0.0664148061702928,0.07135712667098784,0.05929575100342732,1.0217512789916552,1.0154165116543088,1.2753387159840794
20241009,-0.10162444743925897,-0.09350008073571993,-0.07051351423870533,0.9179163698437721,0.9204749858342478,1.185410101275364
20241010,0.011498561240137787,0.003701974317293838,0.010567282642378606,0.9284710874357456,0.9238825605915176,1.1979366648626715
20241011,-0.02674009131195593,-0.03223634997474526,-0.0276705274934671,0.9036436857772027,0.8940999590327257,1.1647891254421567
20241014,0.01772600650491063,0.02892651685309228,0.01908212330471004,0.9196616796294107,0.919963156566035,1.1870157751578294
20241015,-0.012968982693365954,-0.01248892427177998,-0.026593888980664726,0.907734603222545,0.9084738063708542,1.1554484094149844
20241016,-0.002384156199227817,0.00800769043782391,-0.0063293392841365925,0.9055704221410183,0.9157485833831436,1.1481351844064809
20241017,-0.006241704857973293,-0.006831817534619158,-0.011318359041118442,0.8999181188379038,0.909492356153884,1.1351401781616275
20241018,0.03262363002861868,0.02868055620113574,0.036167972956809846,0.9292767146029222,0.9355771027890587,1.1761958974275655
20241021,0.025701213321217723,0.014580552659946878,0.0025382945322496298,0.9531602536793723,0.9492183340037151,1.1791814290428604
20241022,0.013460647274722222,0.015030522543099186,0.005737475837933825,0.9659904076504351,0.963485581571281,1.185946954000534
20241023,-0.0016818649504551314,0.005042774126142281,0.003899513754633155,0.964365742241332,0.9683442217329398,1.1905715704599245
20241024,0.005197572325547447,-0.003812751661295046,-0.011168680307748202,0.9693781029349117,0.9646521656928221,1.177274457205964
20241025,0.02366228250812771,0.02529444864006521,0.007021829940663693,0.9923158014637504,0.9890525103534669,1.1855410782379514
20241028,0.037299146806347425,0.022986323655764796,0.001955277256894483,1.0293283342208053,1.0117871914689984,1.1878591397453442
20241029,-0.006368920617907766,-0.01794939274497935,-0.009966280598025845,1.0227726237703898,0.9936262257949818,1.1760206022477124
20241030,-0.0026884816766383265,-0.0017747538111267953,-0.008969031370703484,1.0200229183120157,0.9918627838639167,1.1654728365735592
20241031,0.012783598727408347,0.012015462615142646,0.0004090296910201907,1.0330624819924765,1.003780474062785,1.1659495495677952
20241101,-0.03510930314672605,-0.03127831843313132,-0.00026196083946306015,0.9967923781426935,0.9723839087580896,1.1656441164450189
20241104,0.029818801056172243,0.02074218684751231,0.014072317308986726,1.0265155317608392,0.9925532774810643,1.1820474303209867
20241105,0.02465916938063619,0.026489089208017395,0.025302059422141587,1.0518285521303836,1.0188451097919702,1.211955664642758
20241106,0.02145131172727801,0.005824888469380728,-0.005016451058795446,1.074391654285784,1.0247797689240825,1.2058759483656478
20241107,0.03649618891163004,0.023561888436084387,0.030169870504388685,1.1136028550656767,1.0489255155110282,1.2422570695721964
20241108,0.010450485331994915,-0.002264916221366572,-0.010046131707898032,1.1252405453682082,1.046549787095942,1.2297771914362066
20241111,0.010697124486485056,0.021923390688351904,0.006599388359831204,1.1372773835592522,1.0694937069532577,1.2378929687185565
20241112,-0.008623672576309664,-0.010201277168043216,-0.010986869649649456,1.127469875774995,1.0585835052191497,1.224292400031028
20241113,-0.008789025581522857,0.0018462397872319152,0.006154841359331531,1.1175605141944123,1.0605379042045926,1.2318277255306542
20241114,-0.027575604809581555,-0.03132052808326578,-0.017337121223454655,1.0867431071041944,1.027321296992585,1.2104713789267167
20241115,-0.02635331869852858,-0.017996297034292546,-0.01752350859020335,1.0581038196592485,1.0088333177822517,1.1892596733198992
20241118,-0.027882665313025724,-0.025091033218597014,-0.004648774646679343,1.0286010649892554,0.9835206474937499,1.1837310731022515
20241119,0.02686173314717134,0.0248572025382212,0.006710897679074179,1.056231072311893,1.0079682194290245,1.1916749712133814
20241120,0.02912942493933006,0.022422791333898885,0.002233277088395047,1.0869984760513904,1.030569680484483,1.194336311623406
20241121,0.007375666183587134,0.0054172274762726205,0.000884445819000268,1.0950158139528134,1.0361525108738172,1.1953926373807016
20241122,-0.03048722038072469,-0.03194870210112335,-0.030982644840837792,1.0616318255124553,1.0030487829725787,1.1583562118513828
20241125,0.026019153310769396,0.016568802290064803,-0.0045549331325313025,1.0892545867400558,1.0196680999449415,1.1530799767627475
20241126,-0.007372171989923732,-0.00564072342945592,-0.002054577245043876,1.081224414585795,1.0139164342033133,1.150710884880775
20241127,0.00621974141742341,0.01576403040970671,0.01741062090060419,1.0879493508587237,1.0298998437049958,1.1707454758636329
20241128,0.005814166720259018,0.010128366710504336,-0.008828719057143108,1.0942748697678137,1.040331046997131,1.1604092929698115
20241129,0.037560732620134714,0.01934193158595582,0.011370465020404508,1.1353766355640955,1.0604530589348953,1.173603686244877
20241202,0.03937673385907228,0.028704532432280234,0.007927522132046061,1.1800840591725117,1.0908928681580028,1.1829074554418342
20241203,-0.006373419715869325,0.00045801763432275254,0.0010789252898952828,1.1725628881633985,1.091392516328776,1.184183724211116
20241204,-0.023470476025525735,-0.01727543210238084,-0.00539852919027739,1.145042279008338,1.0725382390158917,1.1777908738093108
20241205,0.024306980100379592,0.00978801750427519,-0.0022817886768612405,1.1728747988982873,1.0830362620733838,1.175103403929742
20241206,0.0030143419018013066,0.010890255832636989,0.0131457967245463,1.1764102445501732,1.0948308040433856,1.190551074408125
20241209,-0.006971772499860746,-0.00302594598592216,-0.0016535282354097625,1.168208579958664,1.0915179051666266,1.1885824645908936
20241210,0.02461410786375022,0.005532851809891723,0.007327765333219327,1.196962991953125,1.097557111983757,1.197292117970595
20241211,0.02924329132991744,0.019488336337781426,-0.00170338300760009,1.2319661294379398,1.1189466741320204,1.1952526709217104
