date,zoo_strict_ret,zoo_extended_ret,hs300_ret,zoo_strict_nav,zoo_extended_nav,hs300_nav
20251219,0.025283947177790932,0.01688934542398226,0.003379354464773998,1.025283947177791,1.0168893454239822,1.003379354464774
