date,zoo_strict_ret,zoo_extended_ret,benchmark_ret,zoo_strict_nav,zoo_extended_nav,benchmark_nav
20210817,-0.03052833271335281,-0.02920747386388739,-0.022328548644338087,0.9694716672866472,0.9707925261361126,0.9776714513556619
20210818,-0.006365905534196057,0.00937925041779323,0.010807504078303332,0.9633001022346209,0.9798978323424652,0.9882376395534289
20210819,0.0060592249745977265,-0.001683390563722687,-0.006858987290700003,0.9691369542721134,0.9782482815780875,0.9814593301435406
20210820,-0.018679446436241327,-0.011565557146006239,-0.018281535648994485,0.9510340124454054,0.9669342951745137,0.9635167464114832
20210823,0.015029460985675695,0.02574905578528284,0.014897579143389406,0.9653275410315042,0.9918319402816654,0.9778708133971293
20210824,0.008323176982034735,0.0045855279373925514,0.010601427115188411,0.9733621330011417,0.9963800133530253,0.988237639553429
20210825,0.0022381089071975353,0.00457978544216369,0.00282428888440589,0.9755406234609403,1.0009432200330424,0.9910287081339713
20210826,-0.021942005185063417,-0.0054173367997699525,-0.01709917521625437,0.9541353060427203,0.9955207734926771,0.9740829346092502
20210827,0.0003977702112045133,-0.0005170669860302526,0.002660663119115725,0.9545148326449227,0.9950060225667967,0.976674641148325
20210830,-0.0011302660719224888,0.0029663595070570335,-0.003674219228413822,0.9534359769144374,0.9979575681414168,0.9730861244019137
20210831,-0.0027737519852626498,0.003625152927365917,-0.00040975209997962114,0.9507913819806502,1.0015753169409516,0.9726874003189789
20210901,0.008863679797911805,8.822251981295028e-05,0.01434720229555242,0.9592188923451407,1.0016636784391946,0.9866427432216903
20210902,-0.0066209174134609665,0.009669253564165436,-0.0008082440897149157,0.952867983277492,1.0113490185320377,0.9858452950558213
20210903,0.0019218436981998507,-0.0026764662998493014,-0.005460060667340727,0.9546992466063702,1.008642176966551,0.9804625199362041
20210906,0.01715083377240786,0.011001202092484464,0.017080113867425695,0.971073134687559,1.0197384533943636,0.9972089314194577
20210907,0.004591195334187059,0.012062513326076562,0.012594962015194167,0.9755315211326909,1.032039062077546,1.009768740031898
20210908,0.008046121619326899,0.007145255849396702,-0.004146100691016952,0.9833807663952114,1.0394132452226614,1.0055821371610845
20210909,-0.007181196949736553,0.004329617600842755,-0.0003965107057889439,0.9763189154351446,1.0439135071037264,1.00518341307815
20210910,-0.006568249146163143,-0.008281478823530405,0.00971836572788587,0.9699062095524548,1.0352683595010497,1.014952153110048
20210913,-0.004095593033918528,0.004441979424534952,-0.005303476723629963,0.9659338684370574,1.0398670002528254,1.009569377990431
20210914,-0.005829128210907672,-0.010344020920486582,-0.013033175355450233,0.9603033160746798,1.0291105942476866,0.9964114832535887
20210915,-0.0011343371242103044,0.00686635245412945,-0.010604241696678618,0.9592140083727541,1.0361768303020698,0.9858452950558216
20210916,0.0024096546705811347,-0.012856030228783635,-0.011324570273003043,0.9615253828881164,1.0228557096493411,0.9746810207336526
20210917,-0.0036602315485473116,-0.0033935149587785264,0.007977091429740124,0.9580059773469403,1.0193846334979741,0.9824561403508774
20210922,-0.011450240718442776,-0.0010539526468175615,-0.006696428571428714,0.9470365782966107,1.0183102503653738,0.9758771929824561
20210923,0.014377904034842848,0.010075480737679809,0.005924412665985868,0.9606529793368453,1.028570215677912,0.9816586921850081
20210924,-0.0015412817537117612,-0.021780399414591714,0.0014216084484159897,0.9591723424281446,1.0061675455544943,0.9830542264752793
20210927,-0.010557658005041302,-0.03697561464879154,0.00648955587102007,0.9490457288688939,0.9689638821179509,0.989433811802233
20210928,-0.010929254287798484,-8.067847891777506e-05,-0.0018134193028411794,0.9386733667673368,0.9688857075858154,0.9876395534290271
20210929,-0.023260822754818628,-0.02867482332117103,-0.006661283811061569,0.9168390519582928,0.9411030811023844,0.9810606060606062
20210930,0.008659980448457626,0.020722153212499622,0.002844950213371167,0.9247788602226342,0.9606047633377436,0.9838516746411483
20211008,0.01834359406079937,0.02262760199276217,0.014387031408308104,0.941742628230567,0.9823409455949016,0.998006379585327
20211011,-0.00914129684679072,-0.0029368737038361474,-0.00019976028765489318,0.9331338793126345,0.9794559343035825,0.9978070175438596
20211012,-0.012522609943780204,-0.015438827245173148,-0.010389610389610282,0.9214486077166759,0.9643342833396098,0.9874401913875599
20211013,0.012968340651395153,0.005587577753046507,0.01130627902281467,0.9333982671542996,0.9697225761276983,0.9986044657097292
20211014,-0.003151373681627908,0.0069251424429581515,-0.005390297464563765,0.9304567804207126,0.9764380430975349,0.993221690590112
20211015,-0.013742061518098658,-0.009547869149319254,0.004817342432757776,0.9176703861042391,0.9671151404296223,0.9980063795853271
20211018,-0.011867242497562365,0.007046808721451405,-0.011586096683979141,0.9067801690995084,0.9739302158358496,0.9864433811802236
20211019,-0.008747355737117208,0.005172478922700076,0.00949878738884391,0.8988482403850317,0.9789678493494413,0.9958133971291868
20211020,0.005908476463277503,-0.006835115196197622,-0.002802802802802873,0.9041590640574051,0.972276491325764,0.9930223285486445
20211021,0.0009648632711826549,-0.0012016963650547199,0.004416783778357747,0.905031453929621,0.9711081102003096,0.9974082934609252
20211022,0.011169139891270611,-0.004027136013754339,0.006596042374575228,0.915139876844561,0.967197325756473,1.0039872408293462
20211025,0.003219313710106703,0.004206214267851659,0.003375694996028633,0.918085999196752,0.9712655649478978,1.0073763955342905
20211026,0.003925893246369767,-0.0022099105978065662,-0.00336433801701963,0.9216903068205852,0.9691191548826349,1.0039872408293462
20211027,-0.031757783922283386,-0.021009249734655382,-0.013105639396346236,0.892419465213314,0.9487586885350675,0.9908293460925042
20211028,-0.0016193894031150532,-0.015647564416947875,-0.004225352112676051,0.890974290588214,0.933912925840076,0.9866427432216908
20211029,0.019904355398779043,0.016946235557494516,0.00646595271772088,0.9087085595192568,0.9497392342715508,0.9930223285486447
20211101,0.0031773867110477553,0.01598592079546564,-0.003212206384260341,0.9115958780204887,0.964921690446962,0.9898325358851676
20211102,-0.006492961982328032,-0.01532994090424293,-0.010473313192346345,0.9056769206412547,0.9501294979551879,0.9794657097288678
20211103,0.0029856579315545254,0.008194907931690448,-0.004070832485243203,0.9083809621227932,0.957915721714114,0.9754784688995217
